"lga_id","pop_2006","lga","state","zone","area_sq_km","surveying_effort","pop_density_2006","unique_lga","longitude","latitude"
604,123373,"Onna","Akwa Ibom","South-South",162.1015364,"Others",761.08470493189,"akwa_ibom_onna",7.85453008315461,4.62799236248759
605,176647,"Okpokwu","Benue","North-Central",731.1503433,"148",241.601473101572,"benue_okpokwu",7.86112584596816,7.04829105096793
606,151511,"Opobo/Nkoro","Rivers","South-South",130.1289695,"Others",1164.31414605185,"rivers_opobo_nkoro",7.51000424615926,4.50802114064931
607,374671,"Oredo","Edo","South-South",249.3820332,"Others",1502.39772766437,"edo_oredo",5.55259809354957,6.22549362072868
608,104441,"Orelope","Oyo","Southwest",918.3821959,"Others",113.72280567531,"oyo_orelope",3.79794349397736,8.81832033123169
609,148617,"Oriade","Osun","Southwest",465.7959189,"Others",319.060330865428,"osun_oriade",4.87238955346422,7.54015545361183
610,150628,"OriIre","Oyo","Southwest",2118.700884,"113",71.0945094409089,"oyo_oriire",4.14289469583021,8.34534082297541
611,142717,"Orlu","Imo","Southeast",131.6468538,"Others",1084.08971335402,"imo_orlu",7.03775181565521,5.80358967724132
612,103077,"Orolu","Osun","Southwest",79.7033529,"Others",1293.25801549812,"osun_orolu",4.47266410633214,7.90044401539272
613,87461,"Oron","Akwa Ibom","South-South",53.64798335,"Others",1630.27563271863,"akwa_ibom_oron",8.23233339377452,4.80991418145331
614,120003,"Orsu","Imo","Southeast",55.85168391,"Others",2148.60128825076,"imo_orsu",6.98110424608735,5.84374975513135
615,111822,"Oru East","Imo","Southeast",135.7261064,"Others",823.879819188566,"imo_oru_east",6.94151530469096,5.71435249046636
616,172654,"Oruk Anam","Akwa Ibom","South-South",523.5944915,"113",329.74754853776,"akwa_ibom_oruk_anam",7.65854583597809,4.80344829348213
617,172405,"Orumba North","Anambra","Southeast",297.2528423,"Others",579.99445410181,"anambra_orumba_north",7.16704120537206,6.11062852680081
618,187198,"Orumba South","Anambra","Southeast",192.3580533,"113",973.174747760873,"anambra_orumba_south",7.22721486409873,5.9971193072786
619,117492,"Oru West","Imo","Southeast",93.32033027,"Others",1259.01826172352,"imo_oru_west",6.89133869749033,5.74379416263855
620,144901,"Ose","Ondo","Southwest",1465.905668,"148",98.8474246079523,"ondo_ose",5.73378628190067,7.04638288943377
621,115316,"Oshimili North","Delta","South-South",509.7564675,"Others",226.217826260341,"delta_oshimili_north",6.64523299504286,6.31518979468897
622,149603,"Oshimili South","Delta","South-South",267.7337215,"Others",558.775335291487,"delta_oshimili_south",6.67748818133266,6.09378387123169
623,621509,"Oshodi-Isolo","Lagos","Southwest",44.82284879,"Others",13865.8968980717,"lagos_oshodi_isolo",3.31410539799763,6.53098314191941
624,219632,"Osisioma Ngwa","Abia","Southeast",197.7711375,"Others",1110.53616203224,"abia_osisioma_ngwa",7.33273967391441,5.19565438607676
625,156694,"Osogbo","Osun","Southwest",46.61160243,"Others",3361.69519671242,"osun_osogbo",4.57313522337456,7.76124381895059
626,261666,"Oturkpo","Benue","North-Central",1269.386497,"Others",206.135799158418,"benue_oturkpo",8.07493886723177,7.30735559118192
627,153849,"Ovia North East","Edo","South-South",2302.510617,"Others",66.8179329398506,"edo_ovia_north_east",5.53540594456194,6.4875520463515
628,135356,"Ovia-South-West","Edo","South-South",2805.720473,"148",48.242867136109,"edo_ovia_south_west",5.2723301413905,6.48673222147035
629,154385,"Owan East","Edo","South-South",1241.134812,"Others",124.390193963877,"edo_owan_east",6.05785287177567,7.04501769097131
630,97388,"Owan West","Edo","South-South",732.0475785,"Others",133.035068840133,"edo_owan_west",5.89842879329741,6.92135869680305
631,127213,"Owerri-Municipal","Imo","Southeast",57.97098254,"Others",2194.4254595344,"imo_owerri_municipal",7.01654977991175,5.47742537581655
632,175395,"Owerri North","Imo","Southeast",198.2641868,"Others",884.652961439428,"imo_owerri_north",7.09001832192387,5.45071920030499
633,99265,"Owerri West","Imo","Southeast",294.6143256,"Others",336.932020524938,"imo_owerri_west",6.96901443949872,5.43348216273972
634,218886,"Owo","Ondo","Southwest",1027.579274,"Others",213.011302911896,"ondo_owo",5.5643402547857,7.15115062787884
635,134210,"Oye","Ekiti","Southwest",507.4410588,"148",264.483919210993,"ekiti_oye",5.34485428277219,7.88441867456684
636,168029,"Oyi","Anambra","Southeast",136.4790225,"Others",1231.17089294804,"anambra_oyi",6.90106975280308,6.22666983684328
637,122687,"Oyigbo","Rivers","South-South",247.7981366,"Others",495.108646430395,"rivers_oyigbo",7.32079083714517,4.83591595643637
638,136236,"Oyo","Oyo","Southwest",526.41231,"Others",258.800938754643,"oyo_oyo",3.82103326722831,7.93398075338202
639,123846,"Oyo East","Oyo","Southwest",144.048124,"Others",859.754341542136,"oyo_oyo_east",4.02542845844187,7.87552185077499
640,94253,"Oyun","Kwara","North-Central",476.8022874,"Others",197.677323475022,"kwara_oyun",4.65211621610147,8.16827321206114
641,158086,"Paikoro","Niger","North-Central",2066.93531,"Others",76.483283843073,"niger_paikoro",6.86247551087367,9.47021581609516
642,191685,"Pankshin","Plateau","North-Central",1522.961775,"148",125.86330343058,"plateau_pankshin",9.43849218869087,9.270173688065
643,67707,"Patani","Delta","South-South",217.1697872,"Others",311.769886930202,"delta_patani",6.09167132173638,5.17041359339255
644,112317,"Patigi","Kwara","North-Central",2915.204402,"148",38.528001646452,"kwara_patigi",5.79878762937176,8.63085214430405
645,541115,"Port-Harcourt","Rivers","South-South",109.2717906,"Others",4952.01000211302,"rivers_port_harcourt",7.02349959680027,4.77588134875775
646,205876,"Potiskum","Yobe","Northeast",558.2870221,"Others",368.763721616878,"yobe_potiskum",11.1568999522925,11.7128427342725
647,196929,"Qua'an-Pan","Plateau","North-Central",2476.802254,"Others",79.5093753172917,"plateau_qua_an_pan",9.16105286555843,8.75402991955563
648,149165,"Rabah","Sokoto","Northwest",2434.268091,"Others",61.2771455007336,"sokoto_rabah",5.73200956158206,12.992582213512
649,181929,"Rafi","Niger","North-Central",3681.986721,"148",49.4105529936809,"niger_rafi",6.27063793448735,10.1767166981557
650,145439,"Rano","Kano","Northwest",520.4049643,"Others",279.472737535529,"kano_rano",8.52656452520362,11.4746125636678
651,59911,"Remo North","Ogun","Southwest",199.5865092,"Others",300.175599243358,"ogun_remo_north",3.73227487829928,7.00563408832954
652,176053,"Rijau","Niger","North-Central",3198.330985,"Others",55.0452723078628,"niger_rijau",5.1344137074692,11.0902949252453
653,153744,"Rimi","Katsina","Northwest",452.1943509,"Others",339.995401742645,"katsina_rimi",7.6939568395955,12.8303398435804
654,104790,"Rimin Gado","Kano","Northwest",225.2386748,"Others",465.23981768694,"kano_rimin_gado",8.29430527111067,11.9354632359713
655,192024,"Ringim","Jigawa","Northwest",1056.267941,"148",181.794781935922,"jigawa_ringim",9.10577005531187,12.1824916664522
656,131557,"Riyom","Plateau","North-Central",806.6411699,"113",163.092345034049,"plateau_riyom",8.69013877872355,9.56426821749737
657,227742,"Rogo","Kano","Northwest",801.8394043,"Others",284.024455244647,"kano_rogo",7.84899128876109,11.5121332800824
658,77819,"Roni","Jigawa","Northwest",322.3295014,"Others",241.426861835489,"jigawa_roni",8.33295737178857,12.5887121813836
659,207599,"Sabon-Birni","Sokoto","Northwest",2355.153927,"Others",88.1466801893667,"sokoto_sabon_birni",6.26565375752593,13.4740474807197
660,286871,"Sabon-Gari","Kaduna","Northwest",263.4926649,"Others",1088.72480419473,"kaduna_sabon_gari",7.67883677769619,11.1721326689194
661,136050,"Sabuwa","Katsina","Northwest",642.2049128,"Others",211.848270370317,"katsina_sabuwa",7.08585276787857,11.3127964271335
662,183779,"Safana","Katsina","Northwest",281.5126596,"Others",652.826769002612,"katsina_safana",8.36209064833401,12.898664135902
663,187146,"Sagbama","Bayelsa","South-South",945.5708439,"113",197.918539057441,"bayelsa_sagbama",6.21726069584396,5.12807136217842
664,89937,"Sakaba","Kebbi","Northwest",1260.680607,"148",71.3400360889346,"kebbi_sakaba",5.5437577372248,11.1401108465156
665,110223,"Saki East","Oyo","Southwest",1571.530212,"Others",70.1373725801461,"oyo_saki_east",3.60109172103792,8.69700443771492
666,278002,"Saki west","Oyo","Southwest",2016.857361,"Others",137.839197444365,"oyo_saki_west",3.12501492578763,8.61130826002556
667,137287,"Sandamu","Katsina","Northwest",1418.598395,"Others",96.7765087595492,"katsina_sandamu",7.24753826216583,12.4852861367099
668,149333,"Sanga","Kaduna","Northwest",1255.506072,"Others",118.942475333564,"kaduna_sanga",8.50070579909784,9.23839610096645
669,171888,"Sapele","Delta","South-South",450.5395605,"Others",381.515886882923,"delta_sapele",5.65447090842544,5.83120535007149
670,224437,"Sardauna","Taraba","Northeast",4598.883866,"148",48.8024935048447,"taraba_sardauna",11.2267755426988,6.87596387251525
671,253412,"Shagamu","Ogun","Southwest",614.7449061,"Others",412.22301719858,"ogun_shagamu",3.58312891676101,6.78168210488244
672,156413,"Shagari","Sokoto","Northwest",1333.181447,"Others",117.323114833295,"sokoto_shagari",5.11230554342746,12.5376943387034
673,127146,"Shanga","Kebbi","Northwest",1643.482315,"Others",77.363777413084,"kebbi_shanga",4.68254407223519,11.2188537488672
674,102317,"Shani","Borno","Northeast",1260.951921,"113",81.1426655497359,"borno_shani",11.9771845957116,10.1777928173628
675,140607,"Shanono","Kano","Northwest",696.6236633,"Others",201.840688749971,"kano_shanono",7.94802083861853,12.0813661669748
676,149069,"Shelleng","Adamawa","Northeast",1357.69013,"148",109.796040131779,"adamawa_shelleng",12.1384808311399,9.92506312890397
677,208017,"Shendam","Plateau","North-Central",2475.857797,"Others",84.0181533253059,"plateau_shendam",9.52820100545042,8.69351382721639
678,135649,"Shinkafi","Zamfara","Northwest",674.5766761,"Others",201.087592865264,"zamfara_shinkafi",6.4975422708384,13.0299456810788
679,234014,"Shira","Bauchi","Northeast",1319.951682,"148",177.289822946716,"bauchi_shira",10.009072953544,11.4929603247323
680,235404,"Shiroro","Niger","North-Central",5017.363372,"Others",46.9178695156305,"niger_shiroro",6.68800852179074,10.1133363949101
681,151520,"Shongom","Gombe","Northeast",920.9503452,"148",164.525699772766,"gombe_shongom",11.1984502305463,9.65687395282053
682,402673,"Shomolu","Lagos","Southwest",11.56664488,"Others",34813.2932391022,"lagos_shomolu",3.38464059484883,6.53540715814673
683,104378,"Silame","Sokoto","Northwest",790.7830422,"Others",131.993219922388,"sokoto_silame",4.81262083187289,12.9917693966426
684,293270,"Soba","Kaduna","Northwest",2233.615899,"Others",131.298313255783,"kaduna_soba",7.98933453532725,10.9607785390709
685,232846,"Sokoto North","Sokoto","Northwest",50.9355555,"Others",4571.38432504187,"sokoto_sokoto_north",5.22433381994413,13.0732252947657
686,194914,"Sokoto South","Sokoto","Northwest",41.13577492,"Others",4738.30869551053,"sokoto_sokoto_south",5.2392802877495,13.0265550762235
687,192697,"Song","Adamawa","Northeast",4249.844952,"Pilot",45.3421247542962,"adamawa_song",12.6242847485035,9.81334170732191
688,319413,"Southern Ijaw","Bayelsa","South-South",2683.720281,"113",119.018737631249,"bayelsa_southern_ijaw",5.928301296515,4.66500887474138
689,216578,"Suleja","Niger","North-Central",118.9960649,"Others",1820.04337859411,"niger_suleja",7.18863586174554,9.2144584214382
690,130849,"Sule Tankakar","Jigawa","Northwest",1282.426676,"113",102.032344186827,"jigawa_sule_tankakar",9.22198725245091,12.6427388032858
691,253661,"Sumaila","Kano","Northwest",1250.13163,"148",202.907433035672,"kano_sumaila",8.91835211804989,11.3171950491841
692,150230,"Suru","Kebbi","Northwest",1353.288897,"113",111.011034179792,"kebbi_suru",4.08220436363505,11.8180682332039
693,142070,"Surulere","Oyo","Southwest",851.9419917,"Others",166.760180134457,"oyo_surulere",4.41414140427822,8.08945441467888
694,503975,"Surulere","Lagos","Southwest",23.03237442,"Others",21881.1569667076,"lagos_surulere",3.35085361660207,6.49208746141122
695,83544,"Tafa","Niger","North-Central",221.6531091,"Others",376.913278316835,"niger_tafa",7.28568973790295,9.272305854399
696,219988,"Tafawa-Balewa","Bauchi","Northeast",2513.491868,"Others",87.5228612436474,"bauchi_tafawa_balewa",9.60083759234328,9.81914781551868
697,117797,"Tai","Rivers","South-South",158.5865754,"Others",742.793011973951,"rivers_tai",7.25518273281839,4.7615149763191
698,202743,"Takai","Kano","Northwest",597.7212688,"113",339.193216943797,"kano_takai",9.15606807091657,11.4974457843013
699,135349,"Takum","Taraba","Northeast",2501.922898,"113",54.0979900332644,"taraba_takum",9.88569648084369,7.15024665833486
700,215178,"Talata-Mafara","Zamfara","Northwest",1430.84328,"Others",150.385442632124,"zamfara_talata_mafara",6.04895788470122,12.3679466499865
701,224931,"Tambuwal","Sokoto","Northwest",1718.84649,"113",130.861598931967,"sokoto_tambuwal",4.8176819523258,12.3513756898769
702,113853,"Tangaza","Sokoto","Northwest",2479.3438,"148",45.9206181893774,"sokoto_tangaza",4.97139518053603,13.4885994112974
703,221367,"Tarauni","Kano","Northwest",28.38943101,"Others",7797.51450185898,"kano_tarauni",8.54284522786018,11.9561882409554
704,79494,"Tarka","Benue","North-Central",370.7770313,"Others",214.398393884546,"benue_tarka",8.82819262497768,7.62620758433732
705,77204,"Tarmuwa","Yobe","Northeast",4588.744031,"148",16.8246473279913,"yobe_tarmuwa",11.803990479404,12.2054015375572
706,131757,"Taura","Jigawa","Northwest",652.3742118,"Others",201.96537143377,"jigawa_taura",9.38327024572582,12.2807503606553
707,52040,"Teungo","Adamawa","Northeast",5472.009653,"Others",9.51021714142433,"adamawa_teungo",11.824434344282,7.96147044721299
708,97734,"Tofa","Kano","Northwest",201.608025,"Others",484.772369552254,"kano_tofa",8.33783588975859,12.0126670834212
709,350404,"Toro","Bauchi","Northeast",6929.181605,"148",50.5693197227149,"bauchi_toro",9.22681802986158,10.4342986921519
710,119077,"Toto","Nasarawa","North-Central",2903.582005,"113",41.0103795225856,"nasarawa_toto",7.20510330862086,8.25752735303988
711,266008,"Tsafe","Zamfara","Northwest",1698.926609,"148",156.574156052906,"zamfara_tsafe",6.90101608835908,11.8521164013956
712,157680,"Tsanyawa","Kano","Northwest",491.9089671,"Others",320.54711449882,"kano_tsanyawa",8.00241298819124,12.269420026827
713,231742,"Tudun-Wada","Kano","Northwest",1204.065909,"Others",192.466208259701,"kano_tudun_wada",8.5861015712316,11.2527269370825
714,68370,"Tureta","Sokoto","Northwest",2385.112582,"148",28.6653135436774,"sokoto_tureta",5.50410547348836,12.4750620303908
715,178466,"Udenu","Enugu","Southeast",248.2215213,"Others",718.978753596093,"enugu_udenu",7.56837913385989,6.87366562140203
716,234002,"Udi","Enugu","Southeast",897.2235011,"Others",260.806810915132,"enugu_udi",7.33133778191567,6.4854427511388
717,143361,"Udu","Delta","South-South",130.8391094,"148",1095.70449277301,"delta_udu",5.82883205273945,5.47481472429545
718,53278,"Udung Uko","Akwa Ibom","South-South",60.47341931,"148",881.015173408424,"akwa_ibom_udung_uko",8.25949321450872,4.75272699491831
719,321028,"Ughelli North","Delta","South-South",818.680416,"Others",392.128593436392,"delta_ughelli_north",6.05409048496468,5.51072044363912
720,213576,"Ughelli South","Delta","South-South",786.2731833,"Others",271.630782450978,"delta_ughelli_south",5.90149220135293,5.34367584498639
721,82618,"Ugwunagbo","Abia","Southeast",107.8673543,"Others",765.922187821751,"abia_ugwunagbo",7.34868481271617,5.01410426299602
722,120813,"Uhunmwonde","Edo","South-South",2034.487419,"Others",59.3825249897011,"edo_uhunmwonde",5.91077637686032,6.50327005508459
723,127033,"Ukanafun","Akwa Ibom","South-South",246.4012564,"Others",515.553377673443,"akwa_ibom_ukanafun",7.60325903847021,4.8929012673697
724,216930,"Ukum","Benue","North-Central",1513.442469,"Others",143.335478185263,"benue_ukum",9.56864947530372,7.63893486221064
725,58865,"Ukwa East","Abia","Southeast",280.0866854,"148",210.16707708163,"abia_ukwa_east",7.4181182311761,4.93069946110206
726,88555,"Ukwa West","Abia","Southeast",270.7246871,"148",327.103527013366,"abia_ukwa_west",7.24954349076143,4.94569462647957
727,120390,"Ukwuani","Delta","South-South",409.3372608,"113",294.109555931244,"delta_ukwuani",6.24962559233993,5.84450480456055
728,220660,"Umuahia North","Abia","Southeast",244.5984573,"Others",902.131609642004,"abia_umuahia_north",7.4849904818472,5.59524410787802
729,138570,"Umuahia South","Abia","Southeast",140.4096165,"Others",986.898215764303,"abia_umuahia_south",7.45542644468412,5.49390506581368
730,163928,"Umu-Neochi","Abia","Southeast",368.4908197,"148",444.863185827693,"abia_umu_neochi",7.40855557183264,5.96427700832601
731,369657,"Ungogo","Kano","Northwest",204.4089753,"Others",1808.41863454124,"kano_ungogo",8.5391323713826,12.0572592503809
732,99247,"Unuimo","Imo","Southeast",86.74752662,"113",1144.09025671423,"imo_unuimo",7.22648978167539,5.7879358279856
733,118300,"Uruan","Akwa Ibom","South-South",346.5393559,"Others",341.375367576252,"akwa_ibom_uruan",8.05524049480087,5.01100825692434
734,71159,"Urue Offong/Oruko","Akwa Ibom","South-South",127.0164771,"Others",560.234401273597,"akwa_ibom_urue_offong_oruko",8.16955900150199,4.71437605860086
735,188341,"Ushongo","Benue","North-Central",1227.608696,"Others",153.421037675673,"benue_ushongo",9.06862742211609,7.10251273494765
736,92017,"Ussa","Taraba","Northeast",1494.314869,"Others",61.578052864841,"taraba_ussa",10.0333737405454,7.07443655831485
737,191472,"Uvwie","Delta","South-South",95.22118617,"Others",2010.81301022823,"delta_uvwie",5.78278419874696,5.5730813250752
738,309573,"Uyo","Akwa Ibom","South-South",186.5181455,"Others",1659.74736222112,"akwa_ibom_uyo",7.91678204076168,5.00823054395517
739,124480,"Uzo Uwani","Enugu","Southeast",854.9982898,"148",145.590934490779,"enugu_uzo_uwani",7.14126361722915,6.73284477784912
740,230120,"Vandeikya","Benue","North-Central",930.9152882,"148",247.197573094922,"benue_vandeikya",9.05064527644558,6.86836146709149
741,179619,"Wammako","Sokoto","Northwest",697.4329198,"Others",257.543048084837,"sokoto_wammako",5.09396841231798,13.0778103140786
742,72894,"Wamba","Nasarawa","North-Central",1155.882713,"113",63.0634918060237,"nasarawa_wamba",8.68777822223586,8.97744150927642
743,128787,"Warawa","Kano","Northwest",359.9611076,"148",357.780319264692,"kano_warawa",8.76045415346448,11.9065872703251
744,114720,"Warji","Bauchi","Northeast",624.9815171,"Others",183.557428277746,"bauchi_warji",9.73872631666029,11.160161225605
745,137300,"Warri North","Delta","South-South",1842.139974,"Others",74.5328812890741,"delta_warri_north",5.24430729707735,5.9076729269891
746,303417,"Warri South","Delta","South-South",633.7679843,"Others",478.750911242583,"delta_warri_south",5.61024583633541,5.62890114348624
747,116681,"Warri South West","Delta","South-South",1723.109198,"113",67.7153834100768,"delta_warri_south_west",5.41065864464123,5.58105283134203
748,265203,"Wasagu/Danko","Kebbi","Northwest",4018.531628,"Others",65.9950012965283,"kebbi_wasagu_danko",5.63150242578371,11.448754287404
749,161714,"Wase","Plateau","North-Central",5027.776452,"Others",32.1641189786137,"plateau_wase",10.2181372214849,9.07178154409028
750,185189,"Wudil","Kano","Northwest",361.7213222,"Others",511.965949017533,"kano_wudil",8.87918812994067,11.7470630143021
751,241546,"Wukari","Taraba","Northeast",4305.316121,"Others",56.1041264361085,"taraba_wukari",9.8149120316985,7.97483803654587
752,162307,"Wurno","Sokoto","Northwest",684.995827,"Others",236.94596901537,"sokoto_wurno",5.51045698659112,13.2457513679522
753,81783,"Wushishi","Niger","North-Central",1880.272354,"113",43.4952946183668,"niger_wushishi",5.95800433187658,9.6870373222005
754,115011,"Yabo","Sokoto","Northwest",789.3883696,"Others",145.696344700744,"sokoto_yabo",4.95002292126024,12.7811370502104
755,149023,"Yagba East","Kogi","North-Central",1397.065119,"Others",106.668614063365,"kogi_yagba_east",5.7711955218076,8.17197000142066
756,140150,"Yagba West","Kogi","North-Central",1277.235686,"Others",109.72916082459,"kogi_yagba_west",5.53906586162555,8.31599108336812
757,196450,"Yakurr","Cross River","South-South",669.587039,"Others",293.389788866567,"cross_river_yakurr",8.1837594839368,5.80241832150998
758,210843,"Yala","Cross River","South-South",1738.744335,"113",121.261645979712,"cross_river_yala",8.58503097251804,6.65711647351422
759,255248,"Yalmatu/Deba","Gombe","Northeast",1978.763409,"148",128.993693151519,"gombe_yalmatu_deba",11.4754460977899,10.2612657545224
760,95759,"Yankwashi","Jigawa","Northwest",371.15931,"Others",257.999725239278,"jigawa_yankwashi",8.5197146888131,12.7506910702181
761,88777,"Yauri","Kebbi","Northwest",1390.464385,"Others",63.8470146792001,"kebbi_yauri",4.49903247874281,11.0109582017362
762,353344,"Yenagoa","Bayelsa","South-South",706.5354993,"Others",500.107921470436,"bayelsa_yenagoa",6.34764537908964,5.03235193303726
763,198247,"Yola North","Adamawa","Northeast",716.6815687,"Others",276.617969064843,"adamawa_yola_north",12.3714699798125,9.23811113237967
764,194607,"Yola South","Adamawa","Northeast",112.5914137,"Others",1728.43553166968,"adamawa_yola_south",12.4118433951273,9.25517274916954
765,89410,"Yorro","Taraba","Northeast",1274.047923,"148",70.177893928406,"taraba_yorro",11.5424643524333,8.89628625185271
766,125821,"Yunusari","Yobe","Northeast",3785.590281,"113",33.2368245532274,"yobe_yunusari",11.7665581948257,13.1000166402101
767,111086,"Yusufari","Yobe","Northeast",3925.016532,"148",28.3020463975972,"yobe_yusufari",10.8930541181889,13.1773655658457
768,191457,"Zakki","Bauchi","Northeast",1475.193111,"Others",129.784364211283,"bauchi_zakki",10.3648770650231,12.2411466790379
769,154743,"Zango","Katsina","Northwest",601.3395364,"Others",257.330494060626,"katsina_zango",8.54214756253226,12.9382876245889
770,316370,"Zangon Kataf","Kaduna","Northwest",2667.340256,"Others",118.608789894108,"kaduna_zangon_kataf",8.23657996162881,9.8404360822697
771,408198,"Zaria","Kaduna","Northwest",299.8297607,"Others",1361.43256442255,"kaduna_zaria",7.70561601473941,11.0375211598456
772,127363,"Zing","Taraba","Northeast",1029.030546,"Others",123.76989244399,"taraba_zing",11.7448043001455,8.87992769648431
773,293837,"Zurmi","Zamfara","Northwest",2835.29893,"113",103.635280531073,"zamfara_zurmi",6.76760183171394,12.8164702149692
774,165547,"Zuru","Kebbi","Northwest",653.5930441,"Others",253.287579319267,"kebbi_zuru",5.29609361048089,11.4904830665233
